sdc1,0.046207683,hmgcs1,1.020302635
cdk15,0.005027692,hmgcs1,1.020302635
mbd5,0.007989351,hmgcs1,1.020302635
sdc1,0.034425477,hmgcs1,1.020302635
sdc1,0.117636407,hmgcs1,1.020302635
nfya,-0.073085014,hmgcs1,1.020302635
arl6ip6,0.032654484,pmvk,1.004772069
scnm1,-0.078435281,pmvk,1.004772069
fgb,-0.011238948,pmvk,1.004772069
snrnp27,-0.033525005,pmvk,1.004772069
slc25a35,0.022307443,pmvk,1.004772069
ggt5,0.024286464,mvk,0.828687166
ggt5,0.042621419,mvk,0.828687166
klhl10,0.015520097,mvk,0.828687166
ggt5,-0.039188198,mvk,0.828687166
ggt5,-0.039355989,mvk,0.828687166
commd6,0.341812758,commd10,0.731543183
commd1,0.123972206,commd10,0.731543183
commd6,0.126644219,commd10,0.731543183
commd10,0.731543183,ccdc22,0.711742047
commd8,0.709533641,ccdc22,0.711742047
commd2,0.520500325,ccdc22,0.711742047
commd6,0.341812758,ccdc22,0.711742047
commd1,0.123972206,ccdc22,0.711742047
commd6,0.126644219,ccdc22,0.711742047
ctage5,0.098681378,ccdc22,0.711742047
ctage5,0.074179397,ccdc22,0.711742047
ctage5,0.069043734,ccdc22,0.711742047
ctage5,0.055355005,ccdc22,0.711742047
psmd7,0.240606046,ccdc22,0.711742047
trim16l,0.04548133,ccdc22,0.711742047
kif2b,0.064617757,ccdc22,0.711742047
trim16l,-0.022783186,ccdc22,0.711742047
trim16l,-0.075356644,ccdc22,0.711742047
vps29,0.307431697,ccdc22,0.711742047
commd10,0.731543183,commd8,0.709533641
commd6,0.341812758,commd8,0.709533641
commd1,0.123972206,commd8,0.709533641
commd6,0.126644219,commd8,0.709533641
kif2b,0.064617757,commd8,0.709533641
vps29,0.307431697,commd8,0.709533641
commd10,0.731543183,c16orf62,0.63030122
ccdc22,0.711742047,c16orf62,0.63030122
commd8,0.709533641,c16orf62,0.63030122
commd2,0.520500325,c16orf62,0.63030122
commd6,0.341812758,c16orf62,0.63030122
commd4,0.291772056,c16orf62,0.63030122
commd1,0.123972206,c16orf62,0.63030122
commd6,0.126644219,c16orf62,0.63030122
fam45a,0.039949561,c16orf62,0.63030122
commd3,0.022512575,c16orf62,0.63030122
vps29,0.307431697,c16orf62,0.63030122
commd10,0.731543183,ccdc93,0.60056123
ccdc22,0.711742047,ccdc93,0.60056123
commd8,0.709533641,ccdc93,0.60056123
commd2,0.520500325,ccdc93,0.60056123
commd6,0.341812758,ccdc93,0.60056123
commd4,0.291772056,ccdc93,0.60056123
commd1,0.123972206,ccdc93,0.60056123
commd6,0.126644219,ccdc93,0.60056123
fam45a,0.039949561,ccdc93,0.60056123
ltbr,0.064732135,ccdc93,0.60056123
commd3,0.022512575,ccdc93,0.60056123
jade2,-0.146047774,ccdc93,0.60056123
vps29,0.307431697,ccdc93,0.60056123
dpep1,0.106510176,vmp1,0.67754795
dpep1,0.025262723,vmp1,0.67754795
dpep1,-0.035479889,vmp1,0.67754795
commd10,0.731543183,commd2,0.520500325
commd8,0.709533641,commd2,0.520500325
commd6,0.341812758,commd2,0.520500325
commd1,0.123972206,commd2,0.520500325
commd6,0.126644219,commd2,0.520500325
lamp3,-0.028943169,commd2,0.520500325
mecp2,0.075283029,nsd1,0.470960603
znf692,-0.024516868,nsd1,0.470960603
zbtb48,-0.029462771,nsd1,0.470960603
zfy,-0.078870283,nsd1,0.470960603
ccdc53,0.484559924,kiaa1033,0.508986096
capza2,0.063078104,kiaa1033,0.508986096
sec22b,0.148136341,kiaa1033,0.508986096
sec22b,0.117704156,kiaa1033,0.508986096
sec22b,0.21157645,kiaa1033,0.508986096
neu2,-0.024677434,tfap4,0.544597065
p2rx1,-0.04349023,fdft1,0.511139754
cd164l2,0.03056564,slc19a1,0.407825642
tspan5,0.038636928,thap11,0.578483779
psme3,0.222917455,thap11,0.578483779
psmc5,0.015934888,thap11,0.578483779
sync,0.030221891,thap11,0.578483779
fam175b,0.015638396,thap11,0.578483779
prdm5,-0.008791082,thap11,0.578483779
exoc1,-0.026265838,thap11,0.578483779
slc39a4,0.032943197,uxs1,0.456800889
cbwd1,0.091439409,uxs1,0.456800889
pex19,0.191726446,uxs1,0.456800889
stat2,0.071065331,crebbp,0.444604303
ctgf,0.004148047,crebbp,0.444604303
ccna2,0.024923828,crebbp,0.444604303
txndc11,-0.06347896,crebbp,0.444604303
cdk2,0.118508891,crebbp,0.444604303
c3orf62,-0.068796164,crebbp,0.444604303
ccnd3,0.03169249,crebbp,0.444604303
fbxo4,0.213243861,amd1,0.467581227
clec11a,0.157716839,amd1,0.467581227
ssx2,0.042936751,amd1,0.467581227
dkkl1,0.022404069,amd1,0.467581227
pop4,-0.045743546,amd1,0.467581227
lmo2,0.028434259,mn1,0.409295185
dpep1,0.106510176,steap3,0.509000225
dpep1,0.025262723,steap3,0.509000225
ranbp6,0.027553332,steap3,0.509000225
atp2b2,0.028176278,steap3,0.509000225
asph,0.02787393,steap3,0.509000225
dpep1,-0.035479889,steap3,0.509000225
scn3b,0.015161406,steap3,0.509000225
mrap2,-0.067488612,steap3,0.509000225
atp2b2,0.008712778,steap3,0.509000225
tmeff1,-0.052797942,steap3,0.509000225
asph,-0.051952204,steap3,0.509000225
arpc1b,0.09361331,arpc2,0.427829404
actr3b,0.035871864,arpc2,0.427829404
arpc1a,0.029651394,arpc2,0.427829404
oxld1,0.097761096,mmab,0.400232874
dok4,0.120392589,ahcyl1,0.52171579
josd2,0.033963419,ahcyl1,0.52171579
fam19a3,0.033785927,ahcyl1,0.52171579
pip4k2a,0.000304982,ahcyl1,0.52171579
josd2,-0.002466192,ahcyl1,0.52171579
znf263,-0.004970074,ahcyl1,0.52171579
camkv,-0.008581781,ahcyl1,0.52171579
pitx2,-0.003594358,ahcyl1,0.52171579
josd2,-0.020114058,ahcyl1,0.52171579
hoxc9,-0.022497442,ahcyl1,0.52171579
dok4,-0.072899864,ahcyl1,0.52171579
abcf2,-0.02808147,ahcyl1,0.52171579
eda,-0.08546012,ahcyl1,0.52171579
hexim2,-0.021198723,ahcyl1,0.52171579
tgif2ly,-0.048435425,ahcyl1,0.52171579
ahcyl2,-0.070117561,ahcyl1,0.52171579
rasl10b,0.045880957,ahcyl1,0.52171579
hoxc9,-0.042436511,ahcyl1,0.52171579
tgif2ly,-0.070410568,ahcyl1,0.52171579
hexim2,-0.044625742,ahcyl1,0.52171579
dhx8,0.038255771,ahcyl1,0.52171579
agpat1,0.077144255,rnaseh2a,0.458989649
agpat1,0.018163885,rnaseh2a,0.458989649
agpat1,0.049638931,rnaseh2a,0.458989649
kptn,0.051495265,rnaseh2a,0.458989649
agpat1,0.046532644,rnaseh2a,0.458989649
bpnt1,-0.003396212,rnaseh2a,0.458989649
agpat1,-0.021067745,rnaseh2a,0.458989649
agpat1,-0.005008919,rnaseh2a,0.458989649
c6orf141,-0.044742433,rnaseh2a,0.458989649
agpat1,-0.011405878,rnaseh2a,0.458989649
bpnt1,-0.115781275,rnaseh2a,0.458989649
fam136a,-0.063166418,rnaseh2a,0.458989649
gps2,0.021727245,ankrd11,0.345935217
gps2,-0.100055139,ankrd11,0.345935217
gps2,-0.110658081,ankrd11,0.345935217
ppa2,0.275661301,clpp,0.390128008
fdps,-0.661845307,clpp,0.390128008
slc37a3,0.952133214,atraid,0.350887927
rabgef1,0.125804559,gak,0.341194952
stambp,0.084807668,gak,0.341194952
gpx7,0.027169773,gak,0.341194952
dmwd,0.063884668,gak,0.341194952
hspa8,0.122671701,gak,0.341194952
stambpl1,0.025771674,gak,0.341194952
hspbp1,0.021542892,gak,0.341194952
stambpl1,-0.031072332,gak,0.341194952
hspbp1,-0.094597958,gak,0.341194952
cd44,0.172332616,prdm10,0.454080744
cd44,0.103365491,prdm10,0.454080744
bhlha15,0.103874333,prdm10,0.454080744
sdc1,0.046207683,prdm10,0.454080744
sdc2,0.030232627,prdm10,0.454080744
prickle3,0.057215855,prdm10,0.454080744
sdc1,0.034425477,prdm10,0.454080744
rap1gds1,-0.009157299,prdm10,0.454080744
sdc1,0.117636407,prdm10,0.454080744
casq2,-0.101465664,prdm10,0.454080744
prickle3,-0.017211364,prdm10,0.454080744
cd44,-0.077412199,prdm10,0.454080744
bhlha15,-0.035942739,prdm10,0.454080744
yeats4,0.195598196,ing3,0.342379973
morf4l2,0.153797111,ing3,0.342379973
foxr1,0.084318618,ing3,0.342379973
morf4l2,0.101007807,ing3,0.342379973
mycl,0.050401568,ing3,0.342379973
kat5,0.042461471,ing3,0.342379973
foxr2,0.04100187,ing3,0.342379973
morf4l2,0.02104569,ing3,0.342379973
hist1h2ba,-0.003209349,ing3,0.342379973
plac1,-0.02232154,ing3,0.342379973
jade2,-0.146047774,ing3,0.342379973
morf4l1,-0.159030079,ing3,0.342379973
ruvbl2,-0.14074459,ing3,0.342379973
ruvbl1,-0.106374099,ing3,0.342379973
mrgbp,-0.204104538,ing3,0.342379973
meaf6,-0.032579696,ing3,0.342379973
stau1,0.030098227,nmnat1,0.699641603
npm1,-0.017056319,nmnat1,0.699641603
npm1,-0.020609805,nmnat1,0.699641603
rrp8,-0.034906989,nmnat1,0.699641603
knop1,-0.113373984,nmnat1,0.699641603
znrf4,0.105649344,sqle,0.333869096
treml2,-0.019576923,sqle,0.333869096
faf2,-0.407284269,sqle,0.333869096
sirt3,-0.042769809,sdha,0.476325392
trmt2a,0.086567661,ankrd52,0.388165612
hif1an,0.061746849,ankrd52,0.388165612
ppp6r2,0.038179522,ankrd52,0.388165612
ppp6r2,-0.007626488,ankrd52,0.388165612
znf263,-0.004970074,ankrd52,0.388165612
dclre1c,-0.018512534,ankrd52,0.388165612
usp10,-0.073395857,ankrd52,0.388165612
znf785,-0.074879713,ankrd52,0.388165612
commd8,0.709533641,cog6,0.51173333
cog3,0.540091938,cog6,0.51173333
trappc13,0.274457876,cog6,0.51173333
trappc13,0.22284092,cog6,0.51173333
cog5,0.02594068,cog6,0.51173333
fcgrt,0.047114024,cog6,0.51173333
trappc13,0.033416842,cog6,0.51173333
cog5,0.026541676,cog6,0.51173333
cog5,-0.008739658,cog6,0.51173333
fcgrt,-0.038696238,cog6,0.51173333
ift57,-0.045118511,cog6,0.51173333
haus1,0.237648493,cog6,0.51173333
ca10,0.086019499,g6pd,0.370661943
ca10,0.055090948,g6pd,0.370661943
ca10,0.010279118,g6pd,0.370661943
ca10,-0.032013819,g6pd,0.370661943
med18,0.054932187,g6pd,0.370661943
lrrc46,0.064062814,six4,0.34029896
wdyhv1,-0.139478891,six4,0.34029896
sox5,0.096297896,sox1,0.32178869
sox5,0.07786136,sox1,0.32178869
zfy,-0.078870283,zfx,0.409935262
commd10,0.731543183,commd4,0.291772056
ccdc22,0.711742047,commd4,0.291772056
commd8,0.709533641,commd4,0.291772056
commd2,0.520500325,commd4,0.291772056
