gene_A,tau_A,gene_B,tau_B
fbxo4,0.242452296amd1,0.335288999
clec11a,0.108230706amd1,0.335288999
ssx2,0.044600218amd1,0.335288999
dkkl1,-0.070185874amd1,0.335288999
pop4,-0.102997105amd1,0.335288999
lmo2,0.041902431mn1,0.333160484
dpep1,0.082639693steap3,0.33199909
dpep1,0.026874895steap3,0.33199909
ranbp6,0.026164446steap3,0.33199909
atp2b2,0.021054622steap3,0.33199909
asph,0.011715868steap3,0.33199909
dpep1,-0.021287574steap3,0.33199909
scn3b,-0.032738416steap3,0.33199909
mrap2,-0.044747925steap3,0.33199909
atp2b2,-0.046699146steap3,0.33199909
tmeff1,-0.063207895steap3,0.33199909
asph,-0.086873653steap3,0.33199909
arpc1b,0.067457656arpc2,0.322189721
actr3b,0.026856671arpc2,0.322189721
arpc1a,0.019592056arpc2,0.322189721
oxld1,0.020902138mmab,0.32110686
dok4,0.053072541ahcyl1,0.310939513
josd2,0.030022336ahcyl1,0.310939513
fam19a3,0.024995394ahcyl1,0.310939513
pip4k2a,0.006432479ahcyl1,0.310939513
josd2,0.00129361ahcyl1,0.310939513
znf263,-0.007073603ahcyl1,0.310939513
camkv,-0.009142442ahcyl1,0.310939513
pitx2,-0.013118077ahcyl1,0.310939513
josd2,-0.013744952ahcyl1,0.310939513
hoxc9,-0.017105621ahcyl1,0.310939513
dok4,-0.020909754ahcyl1,0.310939513
abcf2,-0.023847671ahcyl1,0.310939513
eda,-0.025857356ahcyl1,0.310939513
hexim2,-0.029020345ahcyl1,0.310939513
tgif2ly,-0.032689507ahcyl1,0.310939513
ahcyl2,-0.0409315ahcyl1,0.310939513
rasl10b,-0.049770803ahcyl1,0.310939513
hoxc9,-0.070112984ahcyl1,0.310939513
tgif2ly,-0.073073228ahcyl1,0.310939513
hexim2,-0.099330437ahcyl1,0.310939513
dhx8,-0.161524914ahcyl1,0.310939513
agpat1,0.05682556rnaseh2a,0.306294356
agpat1,0.027318574rnaseh2a,0.306294356
agpat1,0.027248177rnaseh2a,0.306294356
kptn,0.02653904rnaseh2a,0.306294356
agpat1,0.02491802rnaseh2a,0.306294356
bpnt1,0.023808083rnaseh2a,0.306294356
agpat1,0.009423374rnaseh2a,0.306294356
agpat1,0.001624522rnaseh2a,0.306294356
c6orf141,-0.050014942rnaseh2a,0.306294356
agpat1,-0.051874317rnaseh2a,0.306294356
bpnt1,-0.080252609rnaseh2a,0.306294356
fam136a,-0.124830128rnaseh2a,0.306294356
gps2,0.012041841ankrd11,0.298584694
gps2,-0.037545284ankrd11,0.298584694
gps2,-0.088367075ankrd11,0.298584694
ppa2,-0.099291784clpp,0.296412603
fdps,-0.710782006clpp,0.296412603
slc37a3,0.771324218atraid,0.29409687
rabgef1,0.121255185gak,0.288291473
stambp,0.071542206gak,0.288291473
gpx7,0.069037484gak,0.288291473
dmwd,0.043329575gak,0.288291473
hspa8,0.02663077gak,0.288291473
stambpl1,0.020219863gak,0.288291473
hspbp1,0.015655324gak,0.288291473
stambpl1,-0.014406508gak,0.288291473
hspbp1,-0.073916412gak,0.288291473
cd44,0.096358929prdm10,0.287219496
cd44,0.084233402prdm10,0.287219496
bhlha15,0.059683759prdm10,0.287219496
sdc1,0.047766251prdm10,0.287219496
sdc2,0.029812491prdm10,0.287219496
prickle3,0.028758504prdm10,0.287219496
sdc1,-0.007111719prdm10,0.287219496
rap1gds1,-0.011733108prdm10,0.287219496
sdc1,-0.014113756prdm10,0.287219496
casq2,-0.025206187prdm10,0.287219496
prickle3,-0.028202822prdm10,0.287219496
cd44,-0.056235581prdm10,0.287219496
bhlha15,-0.09704554prdm10,0.287219496
yeats4,0.110285654ing3,0.286222208
morf4l2,0.098244398ing3,0.286222208
foxr1,0.072110465ing3,0.286222208
morf4l2,0.063012294ing3,0.286222208
mycl,0.031981605ing3,0.286222208
kat5,0.029847841ing3,0.286222208
foxr2,0.029713743ing3,0.286222208
morf4l2,0.018206241ing3,0.286222208
hist1h2ba,-0.011844964ing3,0.286222208
plac1,-0.020186232ing3,0.286222208
jade2,-0.095831476ing3,0.286222208
morf4l1,-0.126657591ing3,0.286222208
ruvbl2,-0.157170549ing3,0.286222208
ruvbl1,-0.174118242ing3,0.286222208
mrgbp,-0.190971632ing3,0.286222208
meaf6,-0.221209032ing3,0.286222208
stau1,0.023029419nmnat1,0.285459861
npm1,0.01478847nmnat1,0.285459861
npm1,-0.020075522nmnat1,0.285459861
rrp8,-0.042938898nmnat1,0.285459861
knop1,-0.085472535nmnat1,0.285459861
znrf4,0.093866792sqle,0.281256251
treml2,-0.073533761sqle,0.281256251
faf2,-0.358004906sqle,0.281256251
sirt3,-0.041692382sdha,0.275522205
trmt2a,0.095512272ankrd52,0.272927014
hif1an,0.02915972ankrd52,0.272927014
ppp6r2,0.028987769ankrd52,0.272927014
ppp6r2,0.002817229ankrd52,0.272927014
znf263,-0.007073603ankrd52,0.272927014
dclre1c,-0.008202393ankrd52,0.272927014
usp10,-0.0591522ankrd52,0.272927014
znf785,-0.069762484ankrd52,0.272927014
commd8,0.573809115cog6,0.271622584
cog3,0.226967653cog6,0.271622584
trappc13,0.110810745cog6,0.271622584
trappc13,0.07046906cog6,0.271622584
cog5,0.052778828cog6,0.271622584
fcgrt,0.040591235cog6,0.271622584
trappc13,0.035930045cog6,0.271622584
cog5,0.023954889cog6,0.271622584
cog5,-0.00646283cog6,0.271622584
fcgrt,-0.046476482cog6,0.271622584
ift57,-0.058719199cog6,0.271622584
haus1,-0.107312087cog6,0.271622584
ca10,0.070831833g6pd,0.264921586
ca10,0.044197127g6pd,0.264921586
ca10,0.007840867g6pd,0.264921586
ca10,-0.041862656g6pd,0.264921586
med18,-0.225147238g6pd,0.264921586
lrrc46,0.021419546six4,0.263460663
wdyhv1,-0.068684917six4,0.263460663
sox5,0.080425186sox1,0.261464636
sox5,0.073536907sox1,0.261464636
zfy,-0.07015356zfx,0.259962338
commd10,0.591445296commd4,0.242765413
ccdc22,0.578181251commd4,0.242765413
commd8,0.573809115commd4,0.242765413
commd2,0.438495402commd4,0.242765413
commd6,0.298870687commd4,0.242765413
commd1,0.108797718commd4,0.242765413
commd6,0.104543547commd4,0.242765413
e2f6,0.086271596commd4,0.242765413
commd3,-0.013930868commd4,0.242765413
commd8,0.573809115cog1,0.237911768
cog6,0.271622584cog1,0.237911768
cog3,0.226967653cog1,0.237911768
cog5,0.052778828cog1,0.237911768
cog5,0.023954889cog1,0.237911768
cog5,-0.00646283cog1,0.237911768
bin3,-0.039188267cog1,0.237911768
mrpl4,0.075461777ptcd1,0.23736825
ddx28,0.02521027ptcd1,0.23736825
zc3h3,-0.013723803ptcd1,0.23736825
hnrnpa1,-0.072875999ptcd1,0.23736825
rbm42,-0.217256265ptcd1,0.23736825
btrc,0.02019997aebp2,0.23559283
ctage5,0.070440105rgpd5,0.232911686
ctage5,0.068309473rgpd5,0.232911686
traf3ip3,0.060229586rgpd5,0.232911686
ctage5,0.049574494rgpd5,0.232911686
psmc5,0.048518902rgpd5,0.232911686
tsks,0.034669599rgpd5,0.232911686
rcc1,0.031189306rgpd5,0.232911686
nxf2,0.029496682rgpd5,0.232911686
ctage5,0.026787027rgpd5,0.232911686
nxf2,0.025749785rgpd5,0.232911686
b2m,0.025246808rgpd5,0.232911686
akirin2,0.024654494rgpd5,0.232911686
nxf2,0.02297539rgpd5,0.232911686
comtd1,0.005023222rgpd5,0.232911686
tsnax,-0.003700196rgpd5,0.232911686
rcc1,-0.003933322rgpd5,0.232911686
tsks,-0.024402392rgpd5,0.232911686
tmem194a,-0.02552536rgpd5,0.232911686
esrp1,-0.03474783rgpd5,0.232911686
uchl5,-0.054245099rgpd5,0.232911686
rcc1,-0.058384972rgpd5,0.232911686
traf3ip3,-0.12411877rgpd5,0.232911686
fam136a,-0.124830128rgpd5,0.232911686
ran,-0.228002406rgpd5,0.232911686
ran,-0.275091274rgpd5,0.232911686
ran,-0.396777831rgpd5,0.232911686
eef1d,0.039832358rrbp1,0.232862347
eef1d,0.034122509rrbp1,0.232862347
eef1d,0.021918647rrbp1,0.232862347
eef1d,0.021028049rrbp1,0.232862347
eef1d,0.016805138rrbp1,0.232862347
eef1d,0.008030154rrbp1,0.232862347
eef1d,-0.014295003rrbp1,0.232862347
emilin1,-0.068665317rrbp1,0.232862347
zwint,-0.327113259rrbp1,0.232862347
pip4k2a,0.006432479iws1,0.232397326
ext2,0.127124806ext1,0.231505601
ext2,0.063939711ext1,0.231505601
ptch1,0.006885082ext1,0.231505601
ergic3,-0.100337599ext1,0.231505601
slc9a6,0.065456357aldh3b1,0.231005989
aldh3b2,0.05784705aldh3b1,0.231005989
aldh3b2,-0.015150332aldh3b1,0.231005989
tnfrsf10a,-0.036876334aldh3b1,0.231005989
eif4a1,0.181467416eif4g2,0.229015496
magea1,-0.017666261eif4g2,0.229015496
qprt,-0.083527053eif4g2,0.229015496
ippk,0.12192998sc5d,0.228447701
vipr1,0.023232736sc5d,0.228447701
fscn3,0.090365278flad1,0.22742842
fam19a3,0.024995394flad1,0.22742842
klhl14,0.001478669flad1,0.22742842
plekho2,-0.062428156flad1,0.22742842
commd8,0.573809115cog3,0.226967653
cog5,0.052778828cog3,0.226967653
cog5,0.023954889cog3,0.226967653
bsg,0.018952409cog3,0.226967653
cog5,-0.00646283cog3,0.226967653
commd8,0.573809115cog7,0.223113048
cog6,0.271622584cog7,0.223113048
cog3,0.226967653cog7,0.223113048
cog5,0.052778828cog7,0.223113048
cog5,0.023954889cog7,0.223113048
cog5,-0.00646283cog7,0.223113048
faf2,-0.358004906tmem159,0.222167921
arfgap1,0.005441948mau2,0.220555595
nagk,0.020268336setd5,0.22028769
skap1,-0.159931336setd5,0.22028769
asf1b,0.073476421pan3,0.218690118
asf1a,-0.190622691pan3,0.218690118
nufip2,-0.039153662lsm12,0.216523829
izumo1,0.035746301slc4a7,0.213551616
lgals9,0.035531319slc4a7,0.213551616
chrm3,0.027268429slc4a7,0.213551616
pdzk1,0.013443996slc4a7,0.213551616
foxd4,0.004623769slc4a7,0.213551616
pdzk1,0.000530632slc4a7,0.213551616
gde1,-0.003168912slc4a7,0.213551616
lgals3,-0.006192324slc4a7,0.213551616
lgals8,-0.010898345slc4a7,0.213551616
tex29,-0.014522443slc4a7,0.213551616
lgals8,-0.016998011slc4a7,0.213551616
rasd2,-0.045770172slc4a7,0.213551616
epb42,-0.075766275slc4a7,0.213551616
lgals8,-0.100143753slc4a7,0.213551616
luc7l2,-0.023747704srsf1,0.212348204
eif3h,0.106270063eif3d,0.212044014
eif3l,0.036383945eif3d,0.212044014
eif3f,-0.010319286eif3d,0.212044014
eif3f,-0.013740712eif3d,0.212044014
eif3m,-0.042796818eif3d,0.212044014
eif3i,-0.058603744eif3d,0.212044014
eif3f,-0.072426794eif3d,0.212044014
eif3g,-0.11363757eif3d,0.212044014
eif3e,-0.208082053eif3d,0.212044014
cnbp,0.111289314rpl18,0.211628851
ebna1bp2,-0.144847446rpl18,0.211628851
rrs1,-0.300698779rpl18,0.211628851
jmjd6,0.027761715cpsf7,0.21140037
cpsf6,-0.42312409cpsf7,0.21140037
ippk,0.12192998cd97,0.208389419
lpar1,0.094166251cd97,0.208389419
tnfsf8,-0.007229319cd97,0.208389419
lpar1,-0.066161044cd97,0.208389419
cd44,0.096358929gtf3c2,0.205911159
cd44,0.084233402gtf3c2,0.205911159
sdc2,0.029812491gtf3c2,0.205911159
cd44,-0.056235581gtf3c2,0.205911159
znf785,-0.069762484gtf3c2,0.205911159
gtf3c3,-0.148601412gtf3c2,0.205911159
fbl,-0.244230135gtf3c2,0.205911159
dguok,0.084868487dck,0.205827612
copg1,0.104851519cope,0.2056743
pcmt1,0.041386565ydjc,0.204761807
arsg,0.002803934ydjc,0.204761807
dok4,0.053072541phkb,0.200720921
phkg2,0.048389196phkb,0.200720921
tulp3,0.008370247phkb,0.200720921
dok4,-0.020909754phkb,0.200720921
lgals3bp,-0.065603898phkb,0.200720921
vbp1,-0.12575608phkb,0.200720921
asf1b,0.073476421tlk2,0.199105694
asf1a,-0.190622691tlk2,0.199105694
taf8,0.049237103taf4,0.199055552
taf7l,-0.009546154taf4,0.199055552
taf7l,-0.027743502taf4,0.199055552
trak2,0.068543615ogt,0.19801122
creb3,0.002902347ogt,0.19801122
bcl7a,0.080943335arid2,0.197158171
smarce1,0.039414491arid2,0.197158171
ss18,-0.006774937arid2,0.197158171
smarcd1,-0.014233874arid2,0.197158171
smarcc2,-0.014693059arid2,0.197158171
bcl7c,-0.018115003arid2,0.197158171
nup50,-0.036334031arid2,0.197158171
ss18,-0.075074091arid2,0.197158171
dpf3,-0.085693256arid2,0.197158171
ss18,-0.104961112arid2,0.197158171
six2,0.066403561eya3,0.196768476
tceal1,0.048611201eya3,0.196768476
tceal1,0.034264173eya3,0.196768476
tceal1,-0.000465328eya3,0.196768476
tceal1,-0.00726734eya3,0.196768476
ndufa8,0.147062198ndufaf1,0.196452579
ippk,0.12192998ndufaf1,0.196452579
ndufb11,0.110226067ndufaf1,0.196452579
lpar1,0.094166251ndufaf1,0.196452579
ndufb5,0.087166412ndufaf1,0.196452579
timmdc1,0.06737898ndufaf1,0.196452579
ecsit,0.038214863ndufaf1,0.196452579
acad9,0.015919162ndufaf1,0.196452579
asph,0.011715868ndufaf1,0.196452579
c3ar1,0.003960563ndufaf1,0.196452579
ndufa13,-0.00211618ndufaf1,0.196452579
ppp2r2d,-0.023128323ndufaf1,0.196452579
ndufs7,-0.060792501ndufaf1,0.196452579
ndufs3,-0.064125681ndufaf1,0.196452579
lpar1,-0.066161044ndufaf1,0.196452579
asph,-0.086873653ndufaf1,0.196452579
nrp1,0.131412156csnk2a1,0.194927541
csnk2a2,0.103687082csnk2a1,0.194927541
pcgf6,0.080975809csnk2a1,0.194927541
vsx1,0.0655464csnk2a1,0.194927541
nrp1,0.064794179csnk2a1,0.194927541
srek1ip1,0.022857296csnk2a1,0.194927541
zscan5a,0.015871647csnk2a1,0.194927541
ddx41,0.014700915csnk2a1,0.194927541
gpatch2l,0.009047892csnk2a1,0.194927541
hlx,-0.000475382csnk2a1,0.194927541
yaf2,-0.016615311csnk2a1,0.194927541
pes1,-0.01669406csnk2a1,0.194927541
zscan5a,-0.019660099csnk2a1,0.194927541
hexim2,-0.029020345csnk2a1,0.194927541
jph4,-0.029258016csnk2a1,0.194927541
pcgf5,-0.036473653csnk2a1,0.194927541
c11orf57,-0.046901102csnk2a1,0.194927541
rybp,-0.048311646csnk2a1,0.194927541
zscan5a,-0.048583771csnk2a1,0.194927541
gpatch2l,-0.071448696csnk2a1,0.194927541
mlx,-0.081609449csnk2a1,0.194927541
pcgf5,-0.086376076csnk2a1,0.194927541
zcchc17,-0.090215853csnk2a1,0.194927541
hexim2,-0.099330437csnk2a1,0.194927541
hexim1,-0.155583569csnk2a1,0.194927541
dcaf7,-0.187998997csnk2a1,0.194927541
nkap,-0.22996346csnk2a1,0.194927541
slc25a43,0.057656498ndel1,0.194710456
c17orf59,-0.033068712ndel1,0.194710456
prmt8,0.074775912hnrnpul2,0.194492245
cryab,0.025987192hnrnpul2,0.194492245
cryab,0.012074507hnrnpul2,0.194492245
cryab,-0.002381529hnrnpul2,0.194492245
cryab,-0.060798822hnrnpul2,0.194492245
fam136a,-0.124830128hnrnpul2,0.194492245
msl2,0.035271369msl1,0.193918627
gmnn,-0.05263828msl1,0.193918627
dpf2,0.02268028smarcc1,0.193819301
ss18,-0.006774937smarcc1,0.193819301
smarcd1,-0.014233874smarcc1,0.193819301
smarcc2,-0.014693059smarcc1,0.193819301
bcl7c,-0.018115003smarcc1,0.193819301
ss18,-0.075074091smarcc1,0.193819301
dpf3,-0.085693256smarcc1,0.193819301
ss18,-0.104961112smarcc1,0.193819301
commd8,0.573809115cog8,0.193302086
cog6,0.271622584cog8,0.193302086
cog3,0.226967653cog8,0.193302086
cog5,0.052778828cog8,0.193302086
cog5,0.023954889cog8,0.193302086
bsg,0.018952409cog8,0.193302086
cog5,-0.00646283cog8,0.193302086
znf331,0.036650555cep78,0.19234108
znf331,0.022931119cep78,0.19234108
znf331,-0.011706234cep78,0.19234108
znf331,-0.011868297cep78,0.19234108
znf331,-0.047415882cep78,0.19234108
znf331,-0.052499918cep78,0.19234108
camk2d,0.068200184bap1,0.189842837
psme3,0.064056618bap1,0.189842837
camk2d,0.041457034bap1,0.189842837
gopc,0.00647779bap1,0.189842837
camk2d,-0.005366437bap1,0.189842837
camk2d,-0.033064756bap1,0.189842837
asxl2,-0.040144165bap1,0.189842837
rcsd1,0.064239769capza1,0.189795637
plekho1,0.046995983capza1,0.189795637
sh3kbp1,-0.010781493capza1,0.189795637
rcsd1,-0.01274329capza1,0.189795637
rcsd1,-0.014079281capza1,0.189795637
plekho2,-0.062428156capza1,0.189795637
asf1b,0.073476421pan2,0.188963397
asf1a,-0.190622691pan2,0.188963397
mbip,-0.048982384dr1,0.188633087
znf581,0.024387829c11orf73,0.188504035
znf581,0.001714049c11orf73,0.188504035
znf581,-0.023537287c11orf73,0.188504035
znf581,-0.02810454c11orf73,0.188504035
gfpt2,-0.055304472gfpt1,0.187656291
commd10,0.591445296commd7,0.185743408
ccdc22,0.578181251commd7,0.185743408
commd8,0.573809115commd7,0.185743408
commd2,0.438495402commd7,0.185743408
commd6,0.298870687commd7,0.185743408
commd4,0.242765413commd7,0.185743408
commd1,0.108797718commd7,0.185743408
commd6,0.104543547commd7,0.185743408
fam45a,-0.007969486commd7,0.185743408
commd3,-0.013930868commd7,0.185743408
vps29,-0.251618865commd7,0.185743408
ippk,0.12192998snx13,0.185724646
tpra1,-0.008713036snx13,0.185724646
tpra1,-0.035771033snx13,0.185724646
tpra1,-0.056298916snx13,0.185724646
tpra1,-0.079589614snx13,0.185724646
fance,-0.005171672rab21,0.185548274
gdi1,-0.006446474rab21,0.185548274
rxrg,0.139620129nr1h2,0.184504339
gfod1,0.083718275pi4k2b,0.183879716
gmppb,0.018629126pi4k2b,0.183879716
havcr2,-0.01825083pi4k2b,0.183879716
surf2,-0.070282899rpl11,0.182407303
eif3h,0.106270063eif4a1,0.181467416
eif4e,-0.02353347eif4a1,0.181467416
eif4e,-0.141727451eif4a1,0.181467416
stk35,0.033563324ctdspl2,0.181131665
pdik1l,0.025727088ctdspl2,0.181131665
mbd5,0.006587289lzic,0.180286374
fsd1,-0.072578618lzic,0.180286374
ltbr,-0.011074073ccdc121,0.180250501
tmem63a,0.04176996ptpn1,0.179893966
slc39a4,0.030155069ptpn1,0.179893966
c3ar1,0.003960563ptpn1,0.179893966
ghitm,-0.0488498ptpn1,0.179893966
fam189b,-0.014906006herc3,0.178984314
magee1,0.022118325ylpm1,0.178124526
p4ha3,0.018422764ylpm1,0.178124526
ppp1cc,-0.039786996ylpm1,0.178124526
ppp1ca,-0.070833095ylpm1,0.178124526
wdr46,0.062553165ftsj3,0.177859128
taf8,0.049237103taf6,0.177322963
taf7l,-0.009546154taf6,0.177322963
taf7l,-0.027743502taf6,0.177322963
atp6v0d1,-0.025592572mvd,0.176959336
hdac1,-0.040872655zmym3,0.176527179
cd2bp2,0.033282278naa30,0.176391866
cd2bp2,0.023747745naa30,0.176391866
csnk2a2,0.103687082hirip3,0.175825068
serpinb13,0.016513465rnf34,0.174830088
mansc1,-0.024248111rnf34,0.174830088
unc119,-0.083892571rnf34,0.174830088
rab11a,0.092808584sh3bp5,0.173757246
rab11b,-0.0049914sh3bp5,0.173757246
cdk9,0.144402464ccnt1,0.172409212
tmem150a,0.046788856ccnt1,0.172409212
cdk6,0.044630079ccnt1,0.172409212
ell3,0.030103374ccnt1,0.172409212
pip4k2a,0.006432479ccnt1,0.172409212
tmem150a,-0.013181895ccnt1,0.172409212
tmem150a,-0.013252064ccnt1,0.172409212
hexim2,-0.029020345ccnt1,0.172409212
aff4,-0.046910312ccnt1,0.172409212
hexim2,-0.099330437ccnt1,0.172409212
cdk6,-0.145250839ccnt1,0.172409212
hexim1,-0.155583569ccnt1,0.172409212
trim28,-0.108683231znf33b,0.171832886
taf8,0.049237103taf2,0.171821641
taf7l,-0.009546154taf2,0.171821641
taf7l,-0.027743502taf2,0.171821641
ubxn4,0.079022803bcl11a,0.171195769
fgfr2,0.056934887bcl11a,0.171195769
fgfr2,0.026386338bcl11a,0.171195769
mbd3l1,0.017266418bcl11a,0.171195769
phf20l1,0.015633155bcl11a,0.171195769
mbd3l1,-0.001556646bcl11a,0.171195769
rbbp7,-0.005670751bcl11a,0.171195769
fgfr2,-0.024993538bcl11a,0.171195769
fgfr2,-0.034221316bcl11a,0.171195769
hdac1,-0.040872655bcl11a,0.171195769
mta1,-0.122467715bcl11a,0.171195769
mcat,0.120224934taf5,0.170201548
taf8,0.049237103taf5,0.170201548
taf7l,-0.009546154taf5,0.170201548
taf7l,-0.027743502taf5,0.170201548
birc7,0.029362899zc3h7a,0.169951077
poll,0.039462618c9orf64,0.169227164
poll,0.034716488c9orf64,0.169227164
trmt1,0.029971991pdpr,0.168102562
trmt1,-0.088090933pdpr,0.168102562
acsm5,-0.091961213pdpr,0.168102562
rab5a,0.148001987rab5c,0.166636032
sun2,0.01211278rab5c,0.166636032
sun2,-0.033421014rab5c,0.166636032
sun2,-0.040593291rab5c,0.166636032
asf1b,0.073476421pan2,0.188963397
asf1a,-0.190622691pan2,0.188963397
litaf,0.038312838r3hdm1,0.165289912
litaf,0.013508286r3hdm1,0.165289912
litaf,0.003593404r3hdm1,0.165289912
litaf,0.00152114r3hdm1,0.165289912
litaf,-0.007698183r3hdm1,0.165289912
litaf,-0.019338917r3hdm1,0.165289912
sdf4,0.001687818chst11,0.165248317
arpc3,0.12135506actr3,0.165229453
arpc1b,0.067457656actr3,0.165229453
actr3b,0.026856671actr3,0.165229453
arpc1a,0.019592056actr3,0.165229453
arpc5,-0.013226943actr3,0.165229453
tsnax,-0.003700196strap,0.164615741
ddx20,-0.05173856strap,0.164615741
gemin6,-0.056507351strap,0.164615741
gemin8,-0.333050329strap,0.164615741
kcns3,0.020065635tapt1,0.164540269
ric3,0.017594075tapt1,0.164540269
kcns3,-0.023633172tapt1,0.164540269
sema7a,-0.027856978tapt1,0.164540269
txndc15,-0.064177315tapt1,0.164540269
tmem184a,-0.066918704me2,0.164358458
glmn,0.043829622tmem143,0.163953969
slc39a4,0.030155069tmem143,0.163953969
tpra1,-0.008713036tmem143,0.163953969
chrna3,-0.028127785tmem143,0.163953969
tpra1,-0.035771033tmem143,0.163953969
tpra1,-0.056298916tmem143,0.163953969
tpra1,-0.079589614tmem143,0.163953969
ift81,-0.020054816prame,0.163646451
mlst8,-0.028042712prame,0.163646451
mlst8,-0.029699697prame,0.163646451
qtrt1,-0.032702977prame,0.163646451
asf1b,0.073476421cdan1,0.160304676
asf1a,-0.190622691cdan1,0.160304676
ppm1k,0.124348788dbt,0.159931291
bckdhb,0.106991042dbt,0.159931291
fahd2a,0.095404163dbt,0.159931291
dcaf11,0.087716118dbt,0.159931291
them4,0.081716758dbt,0.159931291
idh3b,0.053698007dbt,0.159931291
mrm1,0.031212184dbt,0.159931291
mrrf,0.025713232dbt,0.159931291
acad9,0.015919162dbt,0.159931291
lipt1,0.014450262dbt,0.159931291
cdo1,0.00957683dbt,0.159931291
pptc7,-0.011803837dbt,0.159931291
dld,-0.014473356dbt,0.159931291
echs1,-0.030877506dbt,0.159931291
