cdkn2c,-0.015514763,cdk4,0.035349458
pramef5,-0.015514763,pramef15,0.035349458
pdk3,-0.005414241,pdk1,0.04132098
vapa,-0.021608019,osbpl2,0.012897064
gps2,-0.088367075,ankrd11,0.033795354
nxt2,-0.018682799,inpp4a,-0.047931706
pdcd10,-0.09845661,stk24,-0.020538644
cdk16,0.063937307,cdk17,0.046543152
gnpda1,-0.023088337,gnpda2,-0.019654829
prss50,-0.054215449,prss46,-0.019654829
oaz3,-0.023004193,azin1,-0.080831493
capza2,0.052623409,plekho1,0.046995983
slc2a14,0.004742886,slc2a3,0.046159146
crygc,0.038591165,crygb,0.031547305
cdk2,-0.056104075,ccna2,-0.025773186
c1d,-0.041999611,exosc3,-0.218190663
sec31a,-0.016127013,scyl1,0.02496699
bcl2l11,0.016447593,mcl1,-0.012277329
fam90a1,-0.059668773,brd4,0.002095895
zkscan4,-0.069871947,tyw3,0.002095895
ddx31,-0.036453776,lpo,0.012340948
ccdc22,0.578181251,fam45a,-0.007969486
bcas4,0.03379028,srcin1,0.094472284
dcaf12l2,-0.124205002,dcaf12l1,0.053784531
pcdha10,0.013559717,pcdha9,-0.063801663
lrch3,-0.102702395,dock6,-0.035136979
slc35d3,-0.166278943,gpcpd1,-0.125856427
lmx1b,0.002080694,ssbp2,0.099796109
sox2,0.045950474,sox21,-0.077247376
epn3,0.023767251,epn2,-0.015904109
nova1,-0.026360033,nova2,0.040770225
kiaa0226l,-0.016995496,uvrag,-0.082006221
pmm1,0.019322513,pmm2,0.006241471
kif16b,-0.005303654,mon1b,0.025806944
ccdc6,-0.167107178,ppp4r1,0.086475124
wdyhv1,-0.068684917,rad54l,-0.025422715
gsta1,0.022813541,gsta3,-0.079349113
cyp3a5,0.025275656,cyp3a7,0.060169984
hk1,-0.076645266,hkdc1,-0.050122874
eif3f,-0.072426794,eif3h,0.106270063
trappc1,-0.021256995,trappc12,0.020762503
map2k6,0.054770548,map2k3,-0.145596072
cyp4f12,-0.089004234,cyp4f8,0.065123091
vapb,0.012523107,osbpl2,0.012897064
commd10,0.591445296,commd4,0.242765413
fam60a,-0.054190671,rbbp7,-0.005670751
sdha,0.275522205,c6orf57,0.023907767
babam1,-0.030585023,fam175a,0.013006724
tacc1,0.0984567,tacc2,-0.005037956
gramd3,0.0984567,efcab14,-0.041652088
pip4k2a,0.006432479,pip4k2b,0.037385235
cetn1,0.019014977,poc5,0.043234324
hif1a,0.026739796,myh6,-0.059689728
sync,0.033515417,prph,0.072606527
traf3ip3,-0.12411877,fgfr1op2,0.036499853
maff,-0.064201693,nfe2l1,-0.05916669
cyp2c9,0.030944564,cyp2c19,0.023586919
gucy1b3,-0.04864228,gucy1a2,-0.009449184
sept7,-0.04864228,sept10,-0.009449184
pcdhgb4,-0.051799047,pcdhgb5,-0.009449184
gemin6,-0.056507351,gemin8,-0.333050329
commd8,0.573809115,commd3,-0.013930868
znf764,0.104501337,sh3pxd2a,-0.124825882
strap,0.164615741,larp6,-0.075836069
cops8,-0.168002489,cops3,-0.096936311
ctrb2,-0.024577114,ctrb1,0.04697713
gnas,-0.072705155,gnal,-0.032250133
commd10,0.591445296,ccdc22,0.578181251
zc3h3,-0.013723803,pabpc3,-0.028188646
tle3,-0.078724153,myh2,-0.050764916
commd3,-0.013930868,commd4,0.242765413
eif3i,-0.058603744,eif3h,0.106270063
sec14l3,0.027176264,sec14l4,0.060715481
ccnc,-0.359712584,cdk19,0.088680402
nkiras2,-0.10928691,gfod1,0.083718275
rin2,0.096321165,naa11,-0.042949665
jph4,-0.029258016,arhgap29,0.037408671
cops2,-0.197640141,cops3,-0.096936311
pcdha10,0.013559717,pcdha11,-0.020178246
sh3kbp1,-0.010781493,mdc1,0.018364017
rprd1b,-0.176119012,rprd1a,0.082772154
tbc1d7,0.007147286,tsc1,0.018478906
apbb3,0.067213038,rhobtb1,-0.035126276
rgs3,-0.093051511,crat,-0.04643615
dscc1,-0.064037863,rfc4,-0.372254974
set,-0.008380021,repin1,-0.039876637
mageb10,-0.024960767,mageb4,-0.039876637
eaf1,0.009760174,ell,-0.059680071
sept2,0.009760174,sept3,-0.059680071
hey2,-0.089465299,hey1,-0.009463081
klhl22,-0.017145681,scarf2,0.013089827
cinp,-0.20480589,spata5l1,0.013089827
pcdhga5,-0.20480589,pcdhga9,0.013089827
commd2,0.438495402,ccdc22,0.578181251
dzip3,0.00742046,tial1,0.114621269
ctbp1,-0.325543657,prdm2,-0.027378181
cops6,-0.436760877,cops3,-0.096936311
fgl1,-0.038829833,tbc1d10a,0.051659665
lin7c,-0.022456323,mpp7,-0.041235541
c17orf59,-0.033068712,odf2l,-0.041240754
commd2,0.438495402,commd3,-0.013930868
dctn6,-0.070650726,actr1b,0.049700986
ppp3cc,-0.010679173,nfatc1,-0.042068911
denr,-0.031144444,mcts1,-0.044173798
tcf4,0.064221845,hexim2,-0.099330437
mapk14,-0.097452228,mknk1,-0.061600549
prkar2b,0.005237517,akap13,0.053254411
fgfr2,-0.034221316,fgfr3,-0.037963457
ppp2cb,-0.08292845,tbccd1,0.015060656
wdr5,-0.322507309,kmt2d,0.020872563
rfx5,0.045335494,rfxank,-0.029235773
cenpp,-0.16701876,itgb3bp,0.023558353
eif3f,-0.072426794,eif3m,-0.042796818
ahcy,-0.088020017,c1orf50,-0.006849838
sept1,-0.088020017,sept5,-0.006849838
h2afx,0.111478244,hist1h2bo,-0.072579479
magee1,0.022118325,eid2,0.016396783
pmf1,-0.148351622,kif21b,-0.03553269
drg2,0.064791284,rwdd1,0.042033731
pramef17,0.064791284,pramef10,0.042033731
alppl2,0.083662237,usp16,-0.028579752
commd6,0.104543547,commd10,0.591445296
tle4,0.010211103,aes,0.155420633
bin2,-0.034891146,bin1,0.009192112
cenpo,-0.143551109,itgb3bp,0.023558353
nsl1,-0.092605943,spc24,-0.199642909
haus7,-0.262385608,haus3,-0.17758462
hsd3b2,-0.018597233,hsd3b1,-0.0320584
eif3h,0.106270063,eif3l,0.036383945
slx1a,-0.063279218,slx1b,-0.065896411
lyrm2,-0.025528601,ndufab1,-0.147856544
cyp2a7,-0.025067224,cyp2a13,-0.018308749
h2afx,0.111478244,hist1h2bd,-0.155472558
vps26b,0.070706046,vps29,-0.251618865
cdkn2c,-0.015514763,cdk6,-0.145250839
pacsin1,-0.036194101,cobll1,-0.089449187
elmo1,-0.064946597,dock4,0.028872075
cdca4,0.08376236,ppp2r2d,-0.023128323
ugt1a10,-0.027775159,ugt1a7,-0.06079016
smad3,0.003644456,smad2,-0.037571185
fntb,0.0177042,grip1,0.055216283
stam,-0.107604047,hgs,-0.137450981
relb,0.06840013,nfkb2,-0.031009559
lman2l,0.023232426,ptgs2,0.037089415
ppp1ca,-0.070833095,ppp1r37,0.037089415
cops6,-0.436760877,cops5,-0.242539077
idh3b,0.053698007,idh3g,-0.092353732
phkg2,0.048389196,phka1,0.046066718
ppp1cc,-0.039786996,tprn,-0.020305819
pde1c,-0.026029903,pde1a,-0.012724278
rabgef1,0.121255185,rabep1,0.121894021
gucy1b3,-0.04864228,gucy1a3,-0.007647892
pcdha10,0.013559717,pcdha7,-0.00232381
tceal1,-0.00726734,kdm3a,-0.041502457
commd3,-0.013930868,fam45a,-0.007969486
sntg2,-0.002094076,dmd,0.019270431
pde1c,-0.026029903,pde1b,-0.043356444
tle3,-0.078724153,myh1,-0.02460579
vps36,-0.098424349,vps25,-0.071502055
ift57,-0.058719199,coro1a,-0.038737694
nck2,-0.034769683,wasl,0.027679249
cenpp,-0.16701876,cenpu,0.046665471
mlx,-0.081609449,mlxipl,0.080684227
mrgbp,-0.190971632,ep400nl,0.080684227
rbpj,-0.075762938,maml1,0.087418818
ngef,0.042888499,prkcd,-0.036800264
mta1,-0.122467715,rbbp7,-0.005670751
e2f6,0.086271596,pcgf6,0.080975809
pik3r3,-0.016486598,irs2,0.06515968
rcan3,0.020533223,ppp3ca,0.032675855
prkacg,0.052259277,prkar2b,0.005237517
lims1,0.018401198,parva,-0.012719532
tfap4,0.364381826,btrc,0.02019997
mob1b,-0.072860147,lats2,-0.025106877
triml2,-0.072860147,mtm1,-0.095865208
cbln4,-0.072860147,topbp1,-0.343081872
tcp10l2,-0.072860147,tcp10,-0.343081872
dpf2,0.02268028,smarcd1,-0.014233874
trappc5,-0.145672049,trappc1,-0.021256995
cetn1,0.019014977,sgsm1,-0.021256995
akr7a3,-0.085435569,akr7l,-0.021256995
lipf,-0.036838492,lrsam1,0.025299122
cdc73,-0.040375344,leo1,-0.174215339
